county_fips,county_name,state_abbr,region,urban_rural_group,measure_id,measure_label,estimate_pct,low_ci,high_ci,release_year
18031,Decatur,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,65.7,64.6,66.8,2025
18035,Delaware,IN,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,72.0,70.5,73.5,2025
18037,Dubois,IN,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,67.4,66.0,68.8,2025
18039,Elkhart,IN,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,63.0,61.1,64.9,2025
18041,Fayette,IN,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,64.1,61.2,67.0,2025
18043,Floyd,IN,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,70.4,68.3,72.5,2025
18045,Fountain,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,62.8,60.0,65.6,2025
18047,Franklin,IN,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,59.7,57.4,62.0,2025
18053,Grant,IN,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,64.7,62.0,67.4,2025
18055,Greene,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,56.9,55.3,58.5,2025
18057,Hamilton,IN,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,63.4,60.9,65.9,2025
18059,Hancock,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,63.4,62.0,64.8,2025
18063,Hendricks,IN,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,65.0,63.7,66.3,2025
18065,Henry,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,61.5,60.5,62.5,2025
18069,Huntington,IN,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,65.9,64.2,67.6,2025
18073,Jasper,IN,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,62.2,60.5,63.9,2025
18075,Jay,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,70.0,68.1,71.9,2025
18077,Jefferson,IN,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,61.2,58.6,63.8,2025
18079,Jennings,IN,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,71.7,69.1,74.3,2025
18081,Johnson,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,63.0,61.5,64.5,2025
18085,Kosciusko,IN,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,62.1,59.4,64.8,2025
18087,LaGrange,IN,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,69.1,66.3,71.9,2025
18001,Adams,IN,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,62.7,61.2,64.2,2025
18007,Benton,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,62.7,59.8,65.6,2025
18017,Cass,IN,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,60.7,58.6,62.8,2025
18027,Daviess,IN,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,62.4,60.5,64.3,2025
18033,DeKalb,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,70.3,68.3,72.3,2025
18049,Fulton,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,70.3,67.3,73.3,2025
18051,Gibson,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,68.9,67.3,70.5,2025
18061,Harrison,IN,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,70.6,68.5,72.7,2025
18067,Howard,IN,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,60.3,57.5,63.1,2025
18071,Jackson,IN,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,59.2,56.2,62.2,2025
18083,Knox,IN,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,77.6,75.0,80.2,2025
18093,Lawrence,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,66.8,63.9,69.7,2025
18107,Montgomery,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,70.4,67.9,72.9,2025
18123,Perry,IN,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,61.4,59.3,63.5,2025
18125,Pike,IN,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,63.3,61.6,65.0,2025
18131,Pulaski,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,70.3,69.3,71.3,2025
18145,Shelby,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,64.5,62.2,66.8,2025
18147,Spencer,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,67.5,64.6,70.4,2025
18161,Union,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,58.4,56.3,60.5,2025
18175,Washington,IN,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,67.3,64.3,70.3,2025
18179,Wells,IN,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,60.4,59.2,61.6,2025
18181,White,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,66.6,65.5,67.7,2025
18003,Allen,IN,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,67.2,66.1,68.3,2025
18005,Bartholomew,IN,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,61.7,60.6,62.8,2025
18009,Blackford,IN,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,67.1,64.8,69.4,2025
18011,Boone,IN,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,59.5,57.5,61.5,2025
18013,Brown,IN,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,62.8,61.4,64.2,2025
18015,Carroll,IN,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,70.3,68.8,71.8,2025
18019,Clark,IN,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,62.1,60.6,63.6,2025
18021,Clay,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,63.6,62.2,65.0,2025
18023,Clinton,IN,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,66.5,63.6,69.4,2025
18105,Monroe,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,65.9,63.1,68.7,2025
18109,Morgan,IN,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,67.9,65.2,70.6,2025
18111,Newton,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,63.1,61.2,65.0,2025
18113,Noble,IN,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,62.4,60.4,64.4,2025
18115,Ohio,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,64.8,62.0,67.6,2025
18117,Orange,IN,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,69.3,67.2,71.4,2025
18119,Owen,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,68.0,66.4,69.6,2025
18121,Parke,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,63.5,61.4,65.6,2025
18127,Porter,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,55.6,54.0,57.2,2025
18149,Starke,IN,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,65.9,63.1,68.7,2025
18151,Steuben,IN,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,66.6,64.4,68.8,2025
18153,Sullivan,IN,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,72.0,70.4,73.6,2025
18155,Switzerland,IN,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,59.7,57.7,61.7,2025
18157,Tippecanoe,IN,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,70.9,68.1,73.7,2025
18159,Tipton,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,65.7,63.7,67.7,2025
18163,Vanderburgh,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,66.1,64.4,67.8,2025
18129,Posey,IN,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,66.1,63.4,68.8,2025
18133,Putnam,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,65.6,62.9,68.3,2025
18135,Randolph,IN,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,67.4,65.1,69.7,2025
18137,Ripley,IN,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,72.7,69.9,75.5,2025
18139,Rush,IN,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,60.4,57.6,63.2,2025
18141,St. Joseph,IN,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,65.8,64.3,67.3,2025
18143,Scott,IN,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,65.0,62.2,67.8,2025
18089,Lake,IN,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,65.8,64.2,67.4,2025
18091,LaPorte,IN,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,66.8,64.6,69.0,2025
18095,Madison,IN,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,65.4,64.5,66.3,2025
18097,Marion,IN,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,59.4,56.6,62.2,2025
18099,Marshall,IN,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,69.8,68.4,71.2,2025
18101,Martin,IN,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,63.9,63.0,64.8,2025
18103,Miami,IN,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,65.0,62.6,67.4,2025
18165,Vermillion,IN,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,67.4,65.9,68.9,2025
18167,Vigo,IN,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,60.7,57.9,63.5,2025
18169,Wabash,IN,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,70.3,67.4,73.2,2025
18171,Warren,IN,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,63.5,61.4,65.6,2025
18173,Warrick,IN,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,62.3,60.2,64.4,2025
18177,Wayne,IN,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,61.9,58.9,64.9,2025
18183,Whitley,IN,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,65.7,62.6,68.8,2025
19185,Wayne,IA,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,64.7,61.7,67.7,2025
19187,Webster,IA,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,57.8,56.2,59.4,2025
19189,Winnebago,IA,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,60.7,58.4,63.0,2025
19191,Winneshiek,IA,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,65.0,62.3,67.7,2025
19193,Woodbury,IA,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,58.3,55.3,61.3,2025
19195,Worth,IA,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,64.5,61.7,67.3,2025
19197,Wright,IA,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,58.9,57.4,60.4,2025
19003,Adams,IA,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,66.6,64.5,68.7,2025
19005,Allamakee,IA,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,61.0,59.5,62.5,2025
19007,Appanoose,IA,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,71.6,68.7,74.5,2025
19039,Clarke,IA,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,62.5,60.4,64.6,2025
19041,Clay,IA,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,62.9,61.9,63.9,2025
19043,Clayton,IA,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,60.5,57.2,63.8,2025
19047,Crawford,IA,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,63.6,62.5,64.7,2025
19049,Dallas,IA,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,66.3,63.5,69.1,2025
19051,Davis,IA,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,63.1,60.5,65.7,2025
19053,Decatur,IA,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,68.0,65.4,70.6,2025
19057,Des Moines,IA,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,58.9,56.9,60.9,2025
19059,Dickinson,IA,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,68.0,66.1,69.9,2025
19061,Dubuque,IA,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,65.9,63.1,68.7,2025
19063,Emmet,IA,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,71.6,70.4,72.8,2025
19065,Fayette,IA,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,68.4,66.9,69.9,2025
19069,Franklin,IA,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,67.0,65.2,68.8,2025
19071,Fremont,IA,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,69.8,67.7,71.9,2025
19073,Greene,IA,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,59.0,56.9,61.1,2025
19075,Grundy,IA,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,59.7,58.3,61.1,2025
19011,Benton,IA,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,68.0,65.7,70.3,2025
19013,Black Hawk,IA,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,67.7,65.7,69.7,2025
19015,Boone,IA,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,75.6,74.4,76.8,2025
19017,Bremer,IA,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,62.1,59.3,64.9,2025
19019,Buchanan,IA,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,64.2,62.4,66.0,2025
19023,Butler,IA,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,69.0,67.0,71.0,2025
19025,Calhoun,IA,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,64.4,61.7,67.1,2025
19027,Carroll,IA,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,65.7,63.5,67.9,2025
19029,Cass,IA,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,65.5,63.3,67.7,2025
19031,Cedar,IA,Midwest,Suburban,colorectal_screening_pct,Colorectal screening among eligible adults,68.2,67.2,69.2,2025
19035,Cherokee,IA,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,60.5,57.3,63.7,2025
19037,Chickasaw,IA,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,56.7,54.3,59.1,2025
19001,Adair,IA,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,65.7,62.8,68.6,2025
19009,Audubon,IA,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,66.1,63.0,69.2,2025
19021,Buena Vista,IA,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,51.6,48.8,54.4,2025
19033,Cerro Gordo,IA,Midwest,Urban core,colorectal_screening_pct,Colorectal screening among eligible adults,67.6,65.5,69.7,2025
19045,Clinton,IA,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,63.1,60.3,65.9,2025
19055,Delaware,IA,Midwest,Small town,colorectal_screening_pct,Colorectal screening among eligible adults,63.8,62.4,65.2,2025
19067,Floyd,IA,Midwest,Rural,colorectal_screening_pct,Colorectal screening among eligible adults,66.3,63.5,69.1,2025
